id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
USP17L22	48	5.4906e-26	2.2702e-07	5e-06	1	45	-3.2817	0.34771	0.99117	1.0	10245	1	-3.2817
USP17L20	50	1.3301e-24	2.2702e-07	5e-06	2	45	-3.2817	0.050958	0.8796	1.0	3286	2	-3.2817
USP17L11	50	1.3301e-24	2.2702e-07	5e-06	3	46	-3.2579	0.34658	0.99406	1.0	10215	2	-3.2579
USP17L18	50	1.3301e-24	2.2702e-07	5e-06	4	46	-3.2579	0.34658	0.99406	1.0	10214	2	-3.2579
USP17L15	48	1.4835e-24	2.2702e-07	5e-06	5	44	-3.2817	0.34771	0.99117	1.0	10244	2	-3.2817
USP17L6P	43	5.4325e-24	2.2702e-07	5e-06	6	41	-3.2891	1.0	1.0	1.0	21775	0	-3.2891
USP17L16P	45	8.2539e-24	2.2702e-07	5e-06	7	42	-3.2744	0.33006	0.98786	1.0	9920	1	-3.2744
USP17L21	52	2.2832e-23	2.2702e-07	5e-06	8	45	-3.184	0.052942	0.88887	1.0	3376	4	-3.184
USP17L12	52	2.2832e-23	2.2702e-07	5e-06	9	45	-3.184	0.052942	0.88887	1.0	3377	4	-3.184
USP17L19	48	3.4773e-23	2.2702e-07	5e-06	10	44	-3.184	0.32868	0.99075	1.0	9890	2	-3.184
USP17L9P	44	4.3553e-23	2.2702e-07	5e-06	11	41	-3.2817	0.32407	0.98371	1.0	9799	1	-3.2817
USP17L17	49	1.4381e-22	2.2702e-07	5e-06	12	43	-3.0515	0.35349	0.99312	1.0	10341	4	-3.0515
USP17L5	47	1.7658e-22	2.2702e-07	5e-06	13	42	-3.2744	0.047975	0.86408	1.0	3154	2	-3.2744
USP17L25	47	1.7658e-22	2.2702e-07	5e-06	14	42	-3.2744	0.047975	0.86408	1.0	3152	2	-3.2744
USP17L26	47	1.7658e-22	2.2702e-07	5e-06	15	42	-3.2744	0.047975	0.86408	1.0	3155	2	-3.2744
USP17L30	47	1.7658e-22	2.2702e-07	5e-06	16	42	-3.2744	0.047975	0.86408	1.0	3157	2	-3.2744
USP17L24	47	1.7658e-22	2.2702e-07	5e-06	17	42	-3.2744	0.047975	0.86408	1.0	3156	2	-3.2744
USP17L28	47	1.7658e-22	2.2702e-07	5e-06	18	42	-3.2744	0.047975	0.86408	1.0	3151	2	-3.2744
USP17L29	47	1.7658e-22	2.2702e-07	5e-06	19	42	-3.2744	0.047975	0.86408	1.0	3150	2	-3.2744
USP17L27	47	1.7658e-22	2.2702e-07	5e-06	20	42	-3.2744	0.047975	0.86408	1.0	3153	2	-3.2744
TBC1D3K	29	8.3027e-22	2.2702e-07	5e-06	21	29	-3.0846	1.0	1.0	1.0	21803	0	-3.0846
USP17L14P	44	1.5651e-20	2.2702e-07	5e-06	22	39	-3.2928	0.058148	0.86329	1.0	3590	3	-3.2928
TBC1D3F	30	2.0393e-20	2.2702e-07	5e-06	23	30	-2.9147	1.0	1.0	1.0	21804	0	-2.9147
TBC1D3G	29	7.8348e-20	2.2702e-07	5e-06	24	29	-3.3805	1.0	1.0	1.0	21797	0	-3.3805
USP17L13	48	2.1233e-19	2.2702e-07	5e-06	25	40	-3.0216	0.067765	0.90347	1.0	4011	6	-3.0216
TBC1D3D	28	4.593e-19	2.2702e-07	5e-06	26	28	-3.4494	1.0	1.0	1.0	21802	0	-3.4494
TBC1D3L	28	4.593e-19	2.2702e-07	5e-06	27	28	-3.4494	1.0	1.0	1.0	21801	0	-3.4494
TBC1D3	30	8.4378e-19	2.2702e-07	5e-06	28	30	-2.8848	1.0	1.0	1.0	21805	0	-2.8848
TBC1D3C	30	8.4378e-19	2.2702e-07	5e-06	29	30	-2.8848	1.0	1.0	1.0	21800	0	-2.8848
USP17L10	41	2.7098e-18	2.2702e-07	5e-06	30	36	-3.0515	0.30577	0.98112	1.0	9442	3	-3.0515
TBC1D3B	26	1.5659e-17	2.2702e-07	5e-06	31	26	-3.3165	1.0	1.0	1.0	21796	0	-3.3165
TBC1D3I	27	1.1945e-16	2.2702e-07	5e-06	32	27	-3.1147	1.0	1.0	1.0	21799	0	-3.1147
TBC1D3H	29	1.1989e-16	2.2702e-07	5e-06	33	29	-3.3805	1.0	1.0	1.0	21798	0	-3.3805
TBC1D3E	30	1.556e-15	2.2702e-07	5e-06	34	29	-2.5141	0.99998	1.0	1.0	21588	1	-2.5141
USP17L2	40	2.3359e-15	2.2702e-07	5e-06	35	32	-3.0216	0.99968	1.0	1.0	21053	2	-3.0216
USP17L23	27	2.7437e-15	2.2702e-07	5e-06	36	25	-3.2891	0.99999	1.0	1.0	21667	0	-3.2891
USP17L8	34	1.1819e-13	2.2702e-07	5e-06	37	27	-3.0216	0.59582	0.99514	1.0	13018	3	-3.0216
USP17L4	37	2.6313e-11	2.2702e-07	5e-06	38	28	-2.6255	0.98747	1.0	1.0	19769	3	-2.6255
PKD1P6-NPIPP1	14	4.34e-11	2.2702e-07	5e-06	39	14	-5.0162	1.0	1.0	1.0	21764	0	-5.0162
PPIAL4A	16	4.8672e-11	2.2702e-07	5e-06	40	16	-6.9636	1.0	1.0	1.0	21788	0	-6.9636
SPDYE6	14	7.4537e-11	2.2702e-07	5e-06	41	14	-4.2054	1.0	1.0	1.0	21795	0	-4.2054
SPDYE2B	14	7.4537e-11	2.2702e-07	5e-06	42	14	-4.2054	1.0	1.0	1.0	21793	0	-4.2054
SPDYE2	14	7.4537e-11	2.2702e-07	5e-06	43	14	-4.2054	1.0	1.0	1.0	21794	0	-4.2054
PPIAL4C	13	1.2168e-10	2.2702e-07	5e-06	44	13	-6.6254	1.0	1.0	1.0	21792	0	-6.6254
FOXD4L5	13	1.383e-10	2.2702e-07	5e-06	45	13	-3.2109	1.0	1.0	1.0	21791	0	-3.2109
NPIPB4	13	1.391e-10	2.2702e-07	5e-06	46	13	-2.8662	1.0	1.0	1.0	21790	0	-2.8662
NPIPB3	13	1.391e-10	2.2702e-07	5e-06	47	13	-2.8662	1.0	1.0	1.0	21789	0	-2.8662
PPIAL4E	17	1.5019e-10	2.2702e-07	5e-06	48	17	-3.8715	1.0	1.0	1.0	21779	0	-3.8715
PPIAL4D	17	1.5019e-10	2.2702e-07	5e-06	49	17	-3.8715	1.0	1.0	1.0	21781	0	-3.8715
PPIAL4F	17	1.5019e-10	2.2702e-07	5e-06	50	17	-3.8715	1.0	1.0	1.0	21780	0	-3.8715
USP17L1	38	5.2188e-10	2.2702e-07	5e-06	51	27	-2.6096	0.9845	1.0	1.0	19634	4	-2.6096
PPIAP22	7	6.4726e-10	2.2702e-07	5e-06	52	7	-8.601	1.0	1.0	1.0	21787	0	-8.601
PPIAP29	7	6.4726e-10	2.2702e-07	5e-06	53	7	-8.601	1.0	1.0	1.0	21786	0	-8.601
PPIAL4H	12	7.0453e-10	2.2702e-07	5e-06	54	12	-5.3261	1.0	1.0	1.0	21785	0	-5.3261
HSPE1-MOB4	10	8.2852e-10	2.2702e-07	5e-06	55	10	-4.0033	1.0	1.0	1.0	21784	0	-4.0033
POLR2J3	12	1.1414e-09	2.2702e-07	5e-06	56	12	-3.5232	1.0	1.0	1.0	21783	0	-3.5232
NPIPB11	10	1.1433e-09	2.2702e-07	5e-06	57	10	-4.4421	1.0	1.0	1.0	21782	0	-4.4421
NPIPP1	14	1.6616e-09	2.2702e-07	5e-06	58	14	-5.0162	1.0	1.0	1.0	21765	0	-5.0162
NPIPB12	11	4.5681e-09	2.2702e-07	5e-06	59	11	-3.4745	1.0	1.0	1.0	21778	0	-3.4745
NPIPB13	11	4.5681e-09	2.2702e-07	5e-06	60	11	-3.4745	1.0	1.0	1.0	21777	0	-3.4745
HSPA9	5	4.5784e-09	2.2702e-07	5e-06	61	5	-8.6214	1.0	1.0	1.0	21776	0	-8.6214
FAM95B1	16	5.1353e-09	2.2702e-07	5e-06	62	15	-2.3394	0.99467	0.99993	1.0	20143	1	-2.3394
NPIPA1	16	6.9919e-09	2.2702e-07	5e-06	63	15	-4.6974	0.99943	0.99997	1.0	20881	0	-4.6974
NPIPA5	16	6.9919e-09	2.2702e-07	5e-06	64	15	-4.2828	0.99943	0.99997	1.0	20882	0	-4.2828
POLR2J4	16	7.3673e-09	2.2702e-07	5e-06	65	13	-4.0595	0.99999	1.0	1.0	21605	0	-4.0595
PPIAL4G	13	7.6987e-09	2.2702e-07	5e-06	66	12	-6.6254	0.94357	0.99887	1.0	18283	1	-6.6254
PPIAP19	5	8.9077e-09	2.2702e-07	5e-06	67	5	-8.7171	1.0	1.0	1.0	21774	0	-8.7171
TBC1D3JP	10	1.0259e-08	2.2702e-07	5e-06	68	10	-4.0453	1.0	1.0	1.0	21772	0	-4.0453
TBC1D3P1	10	1.0259e-08	2.2702e-07	5e-06	69	10	-4.227	1.0	1.0	1.0	21773	0	-4.227
SPDYE16	11	1.103e-08	2.2702e-07	5e-06	70	11	-3.7132	1.0	1.0	1.0	21771	0	-3.7132
SPDYE5	12	1.1863e-08	2.2702e-07	5e-06	71	12	-3.9329	1.0	1.0	1.0	21770	0	-3.9329
PPIAP64	6	1.3298e-08	2.2702e-07	5e-06	72	6	-8.1987	1.0	1.0	1.0	21769	0	-8.1987
PPIAP11	6	1.3298e-08	2.2702e-07	5e-06	73	6	-8.2567	1.0	1.0	1.0	21768	0	-8.2567
RPP21	4	1.4982e-08	2.2702e-07	5e-06	74	4	-9.5351	1.0	1.0	1.0	21767	0	-9.5351
OR4F7P	10	1.5019e-08	2.2702e-07	5e-06	75	10	-3.2509	1.0	1.0	1.0	21766	0	-3.2509
SPDYE1	11	1.7624e-08	2.2702e-07	5e-06	76	10	-4.2582	0.99993	0.99997	1.0	21395	0	-4.2582
RPS3A	4	3.1171e-08	2.2702e-07	5e-06	77	4	-9.9375	1.0	1.0	1.0	21763	0	-9.9375
NPIPA6	15	3.2095e-08	2.2702e-07	5e-06	78	14	-3.9213	0.99909	0.99994	1.0	20735	0	-3.9213
NPIPA9	15	3.2095e-08	2.2702e-07	5e-06	79	14	-3.9213	0.99909	0.99994	1.0	20736	0	-3.9213
CT45A1	19	3.4515e-08	2.2702e-07	5e-06	80	18	-1.4769	0.99621	0.99998	1.0	20281	1	-1.4769
NPIPB5	14	3.6576e-08	2.2702e-07	5e-06	81	12	-2.6792	0.99828	0.99989	1.0	20557	0	-2.6792
RPL19	4	4.7162e-08	2.2702e-07	5e-06	82	4	-6.0973	1.0	1.0	1.0	21762	0	-6.0973
RPL17	8	5.3549e-08	2.2702e-07	5e-06	83	8	-5.8858	1.0	1.0	1.0	21745	0	-5.8858
BUB3	4	5.3944e-08	2.2702e-07	5e-06	84	4	-7.105	1.0	1.0	1.0	21758	0	-7.105
SPDYE18	10	5.8342e-08	2.2702e-07	5e-06	85	10	-3.9329	1.0	1.0	1.0	21757	0	-3.9329
GAGE13	18	6.3083e-08	2.2702e-07	5e-06	86	17	-1.3836	0.99999	1.0	1.0	21663	0	-1.3836
GOLGA8K	12	6.3256e-08	2.2702e-07	5e-06	87	12	-2.4979	1.0	1.0	1.0	21756	0	-2.4979
TBC1D3P2	9	6.4563e-08	2.2702e-07	5e-06	88	9	-4.3456	1.0	1.0	1.0	21755	0	-4.3456
NPIPA7	20	7.6304e-08	6.8107e-07	1.4e-05	89	16	-3.1703	0.98036	0.99991	1.0	19473	2	-3.1703
NPIPA8	20	7.6304e-08	6.8107e-07	1.4e-05	90	16	-3.1703	0.98036	0.99991	1.0	19472	2	-3.1703
PPIAP9	7	8.9202e-08	2.2702e-07	5e-06	91	7	-7.7964	1.0	1.0	1.0	21741	0	-7.7964
GAGE1	20	9.409e-08	6.8107e-07	1.4e-05	92	18	-1.2735	1.0	1.0	1.0	21715	0	-1.2735
NPIPA3	18	1.0083e-07	6.8107e-07	1.4e-05	93	16	-4.0594	0.99977	0.99999	1.0	21140	0	-4.0594
NPIPA2	18	1.0083e-07	6.8107e-07	1.4e-05	94	16	-4.0594	0.99977	0.99999	1.0	21139	0	-4.0594
ANKRD20A2P	14	1.0416e-07	6.8107e-07	1.4e-05	95	13	-2.0055	0.98975	0.99978	1.0	19865	1	-2.0055
MOB4	8	1.1681e-07	2.2702e-07	5e-06	96	8	-3.2823	1.0	1.0	1.0	21740	0	-3.2823
RPL7	4	1.2308e-07	2.2702e-07	5e-06	97	4	-5.8803	1.0	1.0	1.0	21754	0	-5.8803
USP17L3	32	1.3748e-07	2.0432e-06	2.6e-05	98	22	-2.1863	0.88628	0.99986	1.0	17147	4	-2.1863
OR4F2P	11	1.4041e-07	2.2702e-07	5e-06	99	10	-2.9115	0.99982	0.99997	1.0	21190	0	-2.9115
EIF3I	5	1.4946e-07	2.2702e-07	5e-06	100	5	-5.5408	1.0	1.0	1.0	21753	0	-5.5408
NPIPB8	9	1.7008e-07	2.2702e-07	5e-06	101	9	-3.9398	1.0	1.0	1.0	21751	0	-3.9398
NPIPB9	9	1.7008e-07	2.2702e-07	5e-06	102	9	-3.9398	1.0	1.0	1.0	21752	0	-3.9398
GPR89A	8	1.7683e-07	2.2702e-07	5e-06	103	8	-3.4812	1.0	1.0	1.0	21750	0	-3.4812
GPR89B	8	1.7683e-07	2.2702e-07	5e-06	104	8	-3.4812	1.0	1.0	1.0	21749	0	-3.4812
USP17L7	21	1.8076e-07	6.8107e-07	1.4e-05	105	15	-2.9917	0.20116	0.87321	1.0	7506	5	-2.9917
PPIAP35	3	1.8176e-07	2.2702e-07	5e-06	106	3	-8.7171	1.0	1.0	1.0	21748	0	-8.7171
PPIAP72	5	2.0293e-07	2.2702e-07	5e-06	107	5	-8.601	1.0	1.0	1.0	21747	0	-8.601
NBPF10	13	2.137e-07	1.1351e-06	2.3e-05	108	11	-3.942	0.85066	0.99437	1.0	16461	1	-3.942
XPO1	6	2.1723e-07	2.2702e-07	5e-06	109	6	-8.4634	1.0	1.0	1.0	21746	0	-8.4634
PRAMEF25	12	2.3959e-07	2.2702e-07	5e-06	110	12	-1.9723	1.0	1.0	1.0	21738	0	-1.9723
PRAMEF26	12	2.3959e-07	2.2702e-07	5e-06	111	12	-1.9723	1.0	1.0	1.0	21739	0	-1.9723
CT45A3	17	2.7788e-07	6.8107e-07	1.4e-05	112	16	-1.4879	0.99319	0.99994	1.0	20046	1	-1.4879
SPDYE21	9	3.0859e-07	2.2702e-07	5e-06	113	9	-3.7132	1.0	1.0	1.0	21743	0	-3.7132
SPDYE7P	9	3.0859e-07	2.2702e-07	5e-06	114	9	-4.05	1.0	1.0	1.0	21744	0	-4.05
OR4F1P	10	3.2714e-07	2.2702e-07	5e-06	115	9	-3.2509	0.9996	0.9999	1.0	20999	0	-3.2509
EIF3E	5	3.4644e-07	2.2702e-07	5e-06	116	5	-5.1487	1.0	1.0	1.0	21742	0	-5.1487
GAGE12J	21	3.6903e-07	1.5892e-06	2.3e-05	117	17	-1.1909	0.59229	0.98564	1.0	12985	2	-1.1909
ANKRD20A1	13	4.009e-07	2.0432e-06	2.6e-05	118	12	-2.209	0.98579	0.99956	1.0	19695	1	-2.209
ANKRD20A3P	13	4.009e-07	2.0432e-06	2.6e-05	119	12	-1.802	0.98579	0.99956	1.0	19696	1	-1.802
ANKRD20A4P	15	5.0893e-07	2.9513e-06	3.8e-05	120	13	-2.209	0.99261	0.99988	1.0	20020	1	-2.209
POLR2J	8	5.1769e-07	2.2702e-07	5e-06	121	8	-7.6215	1.0	1.0	1.0	21737	0	-7.6215
UBE2Q2P1	10	5.4957e-07	1.1351e-06	2.3e-05	122	10	-2.7041	1.0	1.0	1.0	21718	0	-2.7041
EIF3CL	8	5.5323e-07	2.2702e-07	5e-06	123	8	-3.8378	1.0	1.0	1.0	21724	0	-3.8378
EIF3C	8	5.5323e-07	2.2702e-07	5e-06	124	8	-3.8378	1.0	1.0	1.0	21723	0	-3.8378
ALDOA	4	5.6903e-07	2.2702e-07	5e-06	125	4	-5.1656	1.0	1.0	1.0	21736	0	-5.1656
ITPA	4	6.2508e-07	2.2702e-07	5e-06	126	4	-6.4592	1.0	1.0	1.0	21735	0	-6.4592
NUBP1	4	6.4398e-07	2.2702e-07	5e-06	127	4	-8.9216	1.0	1.0	1.0	21734	0	-8.9216
RPL17P39	3	6.6009e-07	2.2702e-07	5e-06	128	3	-7.4416	1.0	1.0	1.0	21733	0	-7.4416
PPIAP55	4	7.2394e-07	2.2702e-07	5e-06	129	4	-8.2007	0.99999	1.0	1.0	21678	0	-8.2007
PPIAP6	4	7.2394e-07	2.2702e-07	5e-06	130	4	-8.2567	1.0	1.0	1.0	21688	0	-8.2567
PPIAP49	4	7.2394e-07	2.2702e-07	5e-06	131	4	-8.2007	0.99999	1.0	1.0	21677	0	-8.2007
NPIPB6	8	9.3555e-07	2.2702e-07	5e-06	132	8	-4.1336	1.0	1.0	1.0	21732	0	-4.1336
GOLGA8T	10	1.0021e-06	1.1351e-06	2.3e-05	133	10	-1.9396	1.0	1.0	1.0	21731	0	-1.9396
AARS1	5	1.0472e-06	2.2702e-07	5e-06	134	5	-5.1884	0.99998	1.0	1.0	21564	0	-5.1884
TUBA1B-AS1	5	1.0472e-06	2.2702e-07	5e-06	135	5	-8.6214	0.99996	1.0	1.0	21478	0	-8.6214
PFDN2	4	1.1247e-06	2.2702e-07	5e-06	136	4	-5.7414	1.0	1.0	1.0	21730	0	-5.7414
NBPF20	11	1.1524e-06	2.2702e-07	5e-06	137	10	-3.5375	0.99676	0.9997	1.0	20327	0	-3.5375
HSPD1	5	1.1626e-06	2.2702e-07	5e-06	138	5	-7.9972	1.0	1.0	1.0	21729	0	-7.9972
RPLP0	4	1.1634e-06	2.2702e-07	5e-06	139	4	-5.344	1.0	1.0	1.0	21728	0	-5.344
RPS4X	4	1.1839e-06	2.2702e-07	5e-06	140	4	-5.4313	1.0	1.0	1.0	21727	0	-5.4313
TBC1D3P1-DHX40P1	15	1.1869e-06	3.8594e-06	4.9e-05	141	13	-3.2699	0.42194	0.9264	1.0	11616	1	-3.2699
SMU1	4	1.1887e-06	2.2702e-07	5e-06	142	4	-6.4289	1.0	1.0	1.0	21726	0	-6.4289
RPL6	4	1.2095e-06	2.2702e-07	5e-06	143	4	-6.5001	1.0	1.0	1.0	21725	0	-6.5001
CARS1	4	1.2203e-06	2.2702e-07	5e-06	144	4	-5.3342	0.99999	1.0	1.0	21643	0	-5.3342
ZNG1C	11	1.2634e-06	2.2702e-07	5e-06	145	11	-2.6552	1.0	1.0	1.0	21721	0	-2.6552
ZNG1E	11	1.2634e-06	2.2702e-07	5e-06	146	11	-2.6552	1.0	1.0	1.0	21722	0	-2.6552
PMF1	7	1.3297e-06	2.2702e-07	5e-06	147	7	-3.8011	1.0	1.0	1.0	21720	0	-3.8011
GOLGA8N	10	1.3386e-06	1.1351e-06	2.3e-05	148	10	-2.7605	1.0	1.0	1.0	21719	0	-2.7605
GOLGA8R	10	1.4481e-06	1.1351e-06	2.3e-05	149	10	-2.0303	1.0	1.0	1.0	21717	0	-2.0303
RPL11	4	1.6217e-06	2.2702e-07	5e-06	150	4	-7.9651	1.0	1.0	1.0	21716	0	-7.9651
TWNK	4	1.675e-06	2.2702e-07	5e-06	151	4	-4.4832	0.99999	1.0	1.0	21636	0	-4.4832
CT45A2	18	1.7163e-06	9.308e-06	0.000118	152	16	-1.3433	0.13425	0.75141	1.0	6234	1	-1.3433
CT45A9	18	1.7163e-06	9.308e-06	0.000118	153	16	-1.3433	0.13425	0.75141	1.0	6232	1	-1.3433
CT45A8	18	1.7163e-06	9.308e-06	0.000118	154	16	-1.3433	0.13425	0.75141	1.0	6233	1	-1.3433
PPIAP13	5	1.8022e-06	2.2702e-07	5e-06	155	5	-7.6844	0.99997	1.0	1.0	21536	0	-7.6844
PRPF8	5	1.9779e-06	2.2702e-07	5e-06	156	5	-5.3771	1.0	1.0	1.0	21714	0	-5.3771
GOLGA6L5P	9	2.0796e-06	3.8594e-06	4.9e-05	157	9	-2.7351	0.99999	1.0	1.0	21679	0	-2.7351
GOLGA6L4	9	2.0796e-06	3.8594e-06	4.9e-05	158	9	-2.7351	0.99999	1.0	1.0	21680	0	-2.7351
RSL24D1	4	2.2665e-06	2.2702e-07	5e-06	159	4	-6.4347	0.99998	1.0	1.0	21549	0	-6.4347
SKA2	4	2.308e-06	2.2702e-07	5e-06	160	4	-4.7561	1.0	1.0	1.0	21713	0	-4.7561
DCTN5	4	2.4295e-06	2.2702e-07	5e-06	161	4	-5.8405	1.0	1.0	1.0	21712	0	-5.8405
ATP6V0C	4	2.4377e-06	2.2702e-07	5e-06	162	4	-4.9745	1.0	1.0	1.0	21711	0	-4.9745
EIF6	4	2.4748e-06	2.2702e-07	5e-06	163	4	-4.72	1.0	1.0	1.0	21710	0	-4.72
SNRPF	4	2.5178e-06	2.2702e-07	5e-06	164	4	-7.8764	1.0	1.0	1.0	21709	0	-7.8764
ANAPC11	4	2.5714e-06	2.2702e-07	5e-06	165	4	-4.5815	1.0	1.0	1.0	21708	0	-4.5815
NPIPB2	7	2.6011e-06	2.2702e-07	5e-06	166	7	-5.3288	1.0	1.0	1.0	21707	0	-5.3288
RPL17P7	4	2.6231e-06	2.2702e-07	5e-06	167	4	-6.7156	0.99999	1.0	1.0	21657	0	-6.7156
RPL17P6	4	2.6231e-06	2.2702e-07	5e-06	168	4	-6.7156	0.99999	1.0	1.0	21656	0	-6.7156
RPL17-C18orf32	12	2.6904e-06	3.4054e-06	4.4e-05	169	11	-3.8216	0.99718	0.99986	1.0	20388	0	-3.8216
UBA3	4	2.8125e-06	2.2702e-07	5e-06	170	4	-6.2985	1.0	1.0	1.0	21706	0	-6.2985
FBL	4	2.8225e-06	2.2702e-07	5e-06	171	4	-7.5895	0.99964	1.0	1.0	21029	0	-7.5895
PRMT5	4	2.9094e-06	2.2702e-07	5e-06	172	4	-4.8272	1.0	1.0	1.0	21705	0	-4.8272
SBDS	4	2.9172e-06	2.2702e-07	5e-06	173	4	-4.2319	1.0	1.0	1.0	21704	0	-4.2319
RPS15A	4	2.9866e-06	2.2702e-07	5e-06	174	4	-8.4603	1.0	1.0	1.0	21703	0	-8.4603
NBPF11	9	3.0416e-06	3.8594e-06	4.9e-05	175	8	-3.5375	0.99968	0.9998	1.0	21052	0	-3.5375
FAU	4	3.049e-06	2.2702e-07	5e-06	176	4	-5.4148	1.0	1.0	1.0	21702	0	-5.4148
TOP2A	4	3.2441e-06	2.2702e-07	5e-06	177	4	-8.9346	1.0	1.0	1.0	21700	0	-8.9346
PGS1	4	3.2441e-06	2.2702e-07	5e-06	178	4	-6.352	1.0	1.0	1.0	21701	0	-6.352
GAGE2E	19	3.3451e-06	1.0216e-05	0.000129	179	16	-1.1909	1.0	1.0	1.0	21759	0	-1.1909
GAGE12F	19	3.3451e-06	1.0216e-05	0.000129	180	16	-1.1909	1.0	1.0	1.0	21761	0	-1.1909
GAGE12G	19	3.3451e-06	1.0216e-05	0.000129	181	16	-1.1909	1.0	1.0	1.0	21760	0	-1.1909
PRMT1	4	3.3658e-06	2.2702e-07	5e-06	182	4	-4.5862	1.0	1.0	1.0	21699	0	-4.5862
POLR2G	4	3.3675e-06	2.2702e-07	5e-06	183	3	-6.6595	0.46547	0.75249	1.0	11951	1	-6.6595
TRMT5	4	3.4714e-06	2.2702e-07	5e-06	184	4	-4.6274	1.0	1.0	1.0	21698	0	-4.6274
EIF1AX	4	3.5867e-06	2.2702e-07	5e-06	185	4	-6.8129	1.0	1.0	1.0	21697	0	-6.8129
TSR2	4	3.6178e-06	2.2702e-07	5e-06	186	4	-7.8465	1.0	1.0	1.0	21696	0	-7.8465
DHFR	4	3.6732e-06	2.2702e-07	5e-06	187	4	-6.8847	1.0	1.0	1.0	21695	0	-6.8847
ABCB7	5	3.7143e-06	2.2702e-07	5e-06	188	5	-5.8184	0.99998	1.0	1.0	21542	0	-5.8184
HNRNPC	4	3.7334e-06	2.2702e-07	5e-06	189	4	-6.5828	0.99768	0.99909	1.0	20450	0	-6.5828
MRPL13	4	3.8259e-06	2.2702e-07	5e-06	190	4	-5.954	1.0	1.0	1.0	21694	0	-5.954
RPL35A	4	3.8489e-06	2.2702e-07	5e-06	191	4	-6.3253	1.0	1.0	1.0	21693	0	-6.3253
XRCC5	4	3.8604e-06	2.2702e-07	5e-06	192	4	-8.4492	1.0	1.0	1.0	21692	0	-8.4492
DPH3	4	3.8759e-06	2.2702e-07	5e-06	193	4	-4.5327	1.0	1.0	1.0	21691	0	-4.5327
RPS13	4	3.9264e-06	2.2702e-07	5e-06	194	4	-7.6968	1.0	1.0	1.0	21690	0	-7.6968
FOXD4L4	9	4.0073e-06	3.8594e-06	4.9e-05	195	8	-3.3839	0.94565	0.995	1.0	18335	1	-3.3839
NBPF9	12	4.0115e-06	1.6119e-05	0.000203	196	10	-3.6038	0.82714	0.99234	1.0	16003	1	-3.6038
NBPF8	12	4.0115e-06	1.6119e-05	0.000203	197	11	-3.7398	0.60593	0.97113	1.0	13122	1	-3.7398
CT45A6	18	4.0729e-06	2.0205e-05	0.000254	198	16	-1.4824	0.99492	0.99996	1.0	20159	1	-1.4824
CT45A5	18	4.0729e-06	2.0205e-05	0.000254	199	16	-1.4824	0.99492	0.99996	1.0	20158	1	-1.4824
CT45A7	18	4.0729e-06	2.0205e-05	0.000254	200	16	-1.4824	0.99492	0.99996	1.0	20160	1	-1.4824
PGAM1	5	4.3799e-06	2.2702e-07	5e-06	201	5	-3.7097	1.0	1.0	1.0	21689	0	-3.7097
NBPF15	7	4.4254e-06	2.2702e-07	5e-06	202	7	-3.942	1.0	1.0	1.0	21687	0	-3.942
PHF5A	4	4.598e-06	2.2702e-07	5e-06	203	4	-6.1001	1.0	1.0	1.0	21686	0	-6.1001
PPIA	8	4.6268e-06	2.2702e-07	5e-06	204	8	-6.0351	1.0	1.0	1.0	21685	0	-6.0351
NUP85	4	4.6999e-06	2.2702e-07	5e-06	205	4	-6.8157	1.0	1.0	1.0	21684	0	-6.8157
PSMA6	4	5.1197e-06	2.2702e-07	5e-06	206	4	-7.9481	0.99999	1.0	1.0	21683	0	-7.9481
GOLGA8O	9	5.1758e-06	3.8594e-06	4.9e-05	207	9	-2.2693	0.99999	1.0	1.0	21682	0	-2.2693
OR4F21	12	5.3921e-06	1.6119e-05	0.000203	208	9	-2.7917	0.99992	0.99999	1.0	21370	0	-2.7917
PMF1-BGLAP	9	5.3983e-06	3.8594e-06	4.9e-05	209	8	-2.7927	0.26403	0.72052	1.0	8637	1	-2.7927
NPIPB7	7	5.432e-06	2.2702e-07	5e-06	210	7	-3.905	0.99999	1.0	1.0	21681	0	-3.905
PPIAP8	4	5.6129e-06	2.2702e-07	5e-06	211	4	-7.7404	0.99999	1.0	1.0	21676	0	-7.7404
PPIAP31	4	5.6129e-06	2.2702e-07	5e-06	212	4	-8.1987	0.99999	1.0	1.0	21675	0	-8.1987
EXOSC8	4	5.7468e-06	2.2702e-07	5e-06	213	4	-3.8989	0.99999	1.0	1.0	21674	0	-3.8989
BRF1	4	5.8094e-06	2.2702e-07	5e-06	214	4	-3.5643	0.99999	1.0	1.0	21673	0	-3.5643
NMD3	4	5.8199e-06	2.2702e-07	5e-06	215	4	-4.8173	0.99999	1.0	1.0	21672	0	-4.8173
TIMM9	4	5.8461e-06	2.2702e-07	5e-06	216	4	-3.8936	0.99999	1.0	1.0	21671	0	-3.8936
TUBA1B	6	5.8705e-06	2.2702e-07	5e-06	217	6	-4.6177	0.99999	1.0	1.0	21670	0	-4.6177
POLR1A	4	5.9308e-06	2.2702e-07	5e-06	218	4	-7.0628	0.99999	1.0	1.0	21669	0	-7.0628
NBPF12	10	6.0066e-06	7.0378e-06	8.9e-05	219	9	-3.7398	0.97476	0.9985	1.0	19201	1	-3.7398
