Target Gene Symbol,condition,n_sgrnas,gene_zscore,empirical_pvalue,FDR
ACTA2-AS1,Jacquere A375,1,1.000235066054599,0.15736085590521207,0.3163467552300042
GANAB,Jacquere A375,3,-3.358453286554174,0.0036937018389721936,0.024928336087408073
ZMAT1,Jacquere A375,3,0.5232762203021865,0.31779936454875657,0.42932353195136347
GAPDH-DT,Jacquere A375,1,-2.2285501961621677,0.02696047667540329,0.11606296501833686
GABRA2,Jacquere A375,3,0.22009374368344853,0.4336704828654548,0.47706226221795245
GABRA1,Jacquere A375,3,1.0593355922978724,0.14087229895131223,0.30144873073145567
ZNF121,Jacquere A375,3,-2.0339144067508896,0.03815724119686768,0.14689014893982863
DYNLRB1,Jacquere A375,3,-9.15097125917898,3.645264580925044e-82,2.1075986142411038e-80
ZNF181,Jacquere A375,3,-0.1516893094021626,0.41390163412714776,0.46898617846659074
FUCA1,Jacquere A375,3,0.7818670382368493,0.22611007756371218,0.3760883430495157
FUBP3,Jacquere A375,3,-2.614363771683896,0.012543042357255552,0.06566760813683828
ZNF182,Jacquere A375,2,-0.788980597529711,0.20403629360510464,0.35984457761687166
FUBP1,Jacquere A375,3,-4.017942031733153,0.0013946483455804595,0.011201000471185378
DYNLRB2,Jacquere A375,3,1.7836830095251621,0.025369344019340823,0.11105747314424767
FTSJ3,Jacquere A375,4,-9.456199464228991,1.8659903203560726e-92,1.5901384982986147e-90
ACSBG1,Jacquere A375,3,0.6860326558908825,0.25919958838574897,0.39616481062862546
ZNF184,Jacquere A375,3,0.05736104256974546,0.49998317260783764,0.49999472279298673
FTSJ1,Jacquere A375,3,0.4083102485694364,0.36061002687429017,0.4482957570644746
FTO,Jacquere A375,3,-3.1839200286496876,0.00459289617473668,0.02939869198544121
DYNLT1,Jacquere A375,3,-1.7803618912461114,0.05574884761590558,0.1842577566295795
FTMT,Jacquere A375,3,-0.6241472368044302,0.24878898866104907,0.38996909744057784
ZNF185,Jacquere A375,3,-0.7152851500543158,0.22326397961244673,0.3743207151795551
FTL,Jacquere A375,3,-1.7308022806464687,0.059569587195770816,0.19133563469027293
DYNLT2,Jacquere A375,3,0.2716287344868055,0.41325329674564676,0.4688206642240098
FTHL17,Jacquere A375,3,-0.04680850552851854,0.45683815367309916,0.4854052752998835
ZNF189,Jacquere A375,3,-0.028372260042148763,0.46447216538179353,0.4880476813526927
DYNLT2B,Jacquere A375,4,-0.6622841932206616,0.2378726596890512,0.38342600774399704
DYNLT3,Jacquere A375,3,0.16586887490080823,0.455487624498831,0.4850686024713022
FUCA2,Jacquere A375,3,0.021924907417058995,0.48533452894004586,0.49489708153101225
ACRV1,Jacquere A375,3,1.0065720108207685,0.15554444813895188,0.3153542561685859
FUNDC1,Jacquere A375,3,-0.2197540282795153,0.3868396670442544,0.4584915786431424
FUNDC2,Jacquere A375,3,-0.7366360276390079,0.21756323695189245,0.37040036472801796
ZNF17,Jacquere A375,5,0.5433003407313671,0.3104605326484587,0.4257982445375209
FUT5,Jacquere A375,3,-0.3950027198122756,0.3218707491904158,0.43128879700643524
FUT4,Jacquere A375,3,-1.5467040983451117,0.07566940821641868,0.21866119745937465
ZNF174,Jacquere A375,5,-0.6234216229150853,0.2489999945448102,0.39005311359090206
FUT3,Jacquere A375,3,1.128312661642604,0.12295596131000766,0.2822984790128817
DYNC2LI1,Jacquere A375,2,0.5634923964598564,0.3030944843286067,0.4219776827615449
FUT2,Jacquere A375,3,0.7162156026426798,0.24863868104284872,0.38991537909330864
ACSF2,Jacquere A375,4,0.2578869703318155,0.4186663176391684,0.47091717135040756
ZNF175,Jacquere A375,3,-1.914074488220076,0.04610331302803412,0.1658078303630264
FUT11,Jacquere A375,3,-0.16262376790992916,0.40950072279040595,0.4670104179775139
FUT10,Jacquere A375,3,0.0546378934213713,0.49889004149876315,0.4996881281829717
DYNLL1,Jacquere A375,3,-7.619785414898158,3.1886831730191955e-40,6.613946065326912e-39
FUT1,Jacquere A375,3,0.3671585328795865,0.3762408370961982,0.45421154526540225
ZNF177,Jacquere A375,5,-3.1428670576167894,0.004861027718172087,0.03074400809296379
FUS,Jacquere A375,3,-1.5461380872476964,0.07572507012719669,0.21866452280238832
FURIN,Jacquere A375,3,-2.6700455127863116,0.011232616066332683,0.06026312109883635
ZNF18,Jacquere A375,3,0.17917613548623848,0.4501033409936169,0.48290377264075934
FUOM,Jacquere A375,3,0.8062594004025175,0.21791832999298352,0.3704222299276811
FUNDC2P1,Jacquere A375,2,-1.1481692887937394,0.1284508047040472,0.2883620001074035
DYNLL2,Jacquere A375,3,-2.2001145083532516,0.028440797918688483,0.12033607496036099
ACSBG2,Jacquere A375,3,-0.09909846641956829,0.43529530054955734,0.4777351289107819
ZNF180,Jacquere A375,3,-0.0940901203371512,0.437349157604589,0.47826236200049094
DYNLT4,Jacquere A375,3,0.12203617476689906,0.4733481706906498,0.49114486542317015
ZNF19,Jacquere A375,5,1.800472776643631,0.02431231825006614,0.10763260608140068
FTH1,Jacquere A375,3,-2.1857630634196132,0.029209478467484125,0.12251352512384772
FSD1,Jacquere A375,3,0.27775141358478106,0.41084884635452684,0.46780049400363666
ZNF205,Jacquere A375,3,-0.5091575404828628,0.28380707380292275,0.41154256126728744
FSCN3,Jacquere A375,3,-1.248940711023977,0.11230466356467914,0.2703653420847257
FSCN2,Jacquere A375,3,1.413751100452575,0.06484221467794543,0.201536099787802
DYRK4,Jacquere A375,6,-1.4440917314556438,0.0865556768509219,0.23480246830730145
FSCN1,Jacquere A375,3,0.5590896346238772,0.30469764972560276,0.4227067660635943
ZNF207,Jacquere A375,3,-9.538458840873846,2.4415690449661565e-95,2.30256238067275e-93
FSCB,Jacquere A375,3,-0.3601865697800032,0.3341616958847348,0.4376089011280743
ACP7,Jacquere A375,3,-2.508033085061735,0.015520393262963143,0.07689171717179896
FSBP,Jacquere A375,3,-1.6189867709872594,0.06890933765885306,0.20730091840589965
DYSF,Jacquere A375,3,0.37953060027903046,0.3715228596869687,0.45240904776090873
ZNF208,Jacquere A375,3,-0.8404542657474399,0.19136120692377168,0.3488136655071256
FRZB,Jacquere A375,3,0.9067421424369992,0.18542454622077176,0.34353649229534233
FRYL,Jacquere A375,3,-0.800040222956401,0.20126029661509823,0.35697920537288047
ZNF211,Jacquere A375,3,-1.9413948241383616,0.04423325139597159,0.16140762878265197
FRY,Jacquere A375,3,0.36004608214906886,0.378960593533987,0.4553808388690321
DYTN,Jacquere A375,2,-0.6409415865330836,0.24393982994222305,0.387093922992172
FRS3,Jacquere A375,3,-0.29673269879580827,0.35737257026631064,0.4470805945313667
ZNF212,Jacquere A375,3,-0.2828118255743644,0.3625998507807608,0.44907421662773217
FRS2,Jacquere A375,3,-0.028144631973479335,0.46456649753045554,0.4880742937613871
FRRS1L,Jacquere A375,3,0.6999450468910495,0.2543173478814779,0.3932060481417283
DYRK3,Jacquere A375,3,-1.855037374899198,0.05025722085987494,0.17399379497890136
FSD1L,Jacquere A375,3,0.27226626339536497,0.4130027206386445,0.4686978114084633
ZNF202,Jacquere A375,3,-3.5579581914989884,0.002863297610136071,0.020420248318955312
FSD2,Jacquere A375,3,0.4431522650191706,0.3475087189745026,0.44334941726310545
FTCDNL1,Jacquere A375,3,1.1994217442627664,0.1060435738799837,0.2622536642437172
ZNF195,Jacquere A375,3,0.7073165105481755,0.25174032874935454,0.3914586477116583
FTCD,Jacquere A375,3,0.759389237742756,0.23374883549548653,0.3812387809668508
DYNLT5,Jacquere A375,3,-0.31331850010329715,0.3512068321001273,0.4446196095309336
FSTL5,Jacquere A375,3,0.4268319886499495,0.3536309200630844,0.44554463116751764
ZNF197,Jacquere A375,4,0.47330458289124794,0.3362623931963473,0.4381693496279054
FSTL4,Jacquere A375,3,-0.9255169113609322,0.1717887053242386,0.33095919178091693
FSTL3,Jacquere A375,3,0.18612105497679043,0.4473009193261934,0.48183497770270467
DYRK1A,Jacquere A375,3,-3.5745425746118507,0.002798024320639697,0.02007909475228828
ACRBP,Jacquere A375,3,0.21277685732148596,0.43659492229158886,0.4779654303860223
DYNC2I2,Jacquere A375,3,-2.3512279634397486,0.02124669315624092,0.09748448870888114
FSTL1,Jacquere A375,3,-0.2945104664258904,0.3582038520185835,0.4473642803344576
FST,Jacquere A375,3,0.6666236122466057,0.2660492895043567,0.4002925043849372
DYRK1B,Jacquere A375,6,0.6803285413431106,0.2612080979089228,0.39751664846370455
FSIP2,Jacquere A375,3,0.3490064942604128,0.38319308896384113,0.4570273820877829
ZNF20,Jacquere A375,3,-2.7294946308590227,0.009997499570208514,0.054929296576969044
FSIP1,Jacquere A375,3,-0.6729347764273571,0.2348846654811857,0.38191706642492557
FSHR,Jacquere A375,3,-0.8269762508070143,0.1946196973864635,0.35169778222137366
DYRK2,Jacquere A375,3,-3.334592239759321,0.0038014093013118986,0.02545348815542353
ZNF200,Jacquere A375,3,0.1606753635675647,0.45759402962944684,0.48562441694223146
FSHB,Jacquere A375,3,0.26126281236750554,0.4173344277434567,0.4701576438698385
ACR,Jacquere A375,3,-1.0220023170746355,0.15164453806377207,0.31207765031689894
ZNF2,Jacquere A375,2,-0.14306085731269053,0.41738702348414924,0.4701919330701934
ZIC2,Jacquere A375,3,-0.23314090051238737,0.38162059936527676,0.4561701675464021
FUT6,Jacquere A375,3,-0.5383511121759464,0.27461033241673866,0.40665158992672545
ZNF169,Jacquere A375,3,-2.2075875585307076,0.02804622321294752,0.119094018482196
ZNF135,Jacquere A375,3,0.6054593837291765,0.2878982108704763,0.41394117616815035
G6PC3,Jacquere A375,3,0.5740448069830797,0.299258851707208,0.4196387506195643
DVL3,Jacquere A375,3,1.180333746612573,0.11042580392989168,0.2678469517133484
G6PC2,Jacquere A375,3,1.1499648122504653,0.11763677828906421,0.27644041497160243
ZNF136,Jacquere A375,4,-1.6042685110405166,0.07023288415763933,0.20939603329225082
G6PC1,Jacquere A375,3,-0.07974382369062828,0.44324504392720376,0.48025129582751114
G3BP2,Jacquere A375,3,0.520090822777632,0.31896992610319524,0.42998621331242143
DXO,Jacquere A375,3,-1.8752746070298814,0.04881576035194744,0.17140850883798986
ACSL6,Jacquere A375,3,1.097413074601487,0.13080082960708073,0.29065562699944414
G3BP1,Jacquere A375,3,-3.2815023670319445,0.0040542001436663965,0.02680775096555228
ZNF138,Jacquere A375,3,0.7745810242476363,0.22857701017216575,0.3776973493860872
G2E3,Jacquere A375,3,-0.5762530896264112,0.26298446764455113,0.398485851845651
G0S2,Jacquere A375,3,-2.3418042524471514,0.021646432216594378,0.09875632019004862
DYDC1,Jacquere A375,3,-0.8234366684164719,0.19548255509580706,0.3524252483687562
FZR1,Jacquere A375,3,-2.6052188984636007,0.012773650952180393,0.06656379469091116
ZNF14,Jacquere A375,3,-2.611862937151857,0.012605659120448746,0.06594661757317602
FZD9,Jacquere A375,3,0.19006054612221474,0.445713613224167,0.48105784125145473
ACSL5,Jacquere A375,2,-0.5082006524161361,0.28411214036790555,0.4117035789432895
FZD8,Jacquere A375,3,1.9292801658689787,0.017571816657295694,0.0847208310954686
DYDC2,Jacquere A375,3,1.2722834761102624,0.0903882652744666,0.23988751683239687
ZNF140,Jacquere A375,3,-0.8721535025871374,0.18386698730660883,0.34211448646605863
G6PD,Jacquere A375,3,-8.101538277410013,1.1143105019446889e-51,2.8940703232269715e-50
FZD7,Jacquere A375,3,-0.3639869503587766,0.3328045458195399,0.4369592611071887
GAA,Jacquere A375,3,-0.06633061150350056,0.44877244553504897,0.4823718414370196
DVL2,Jacquere A375,3,-0.9887978585981455,0.15833399046875002,0.31716123324425627
GABPB2,Jacquere A375,3,-3.8548910859561993,0.00182620977130369,0.013984245809199927
GABPB1,Jacquere A375,3,-9.056917685515128,4.0119713930607155e-79,2.0612595881199837e-77
GABPA,Jacquere A375,3,-8.050788009453704,2.1335287322321433e-50,5.4087629831820614e-49
ZNF124,Jacquere A375,3,-0.21560923492235667,0.3884630478426998,0.4590808917947228
GABBR2,Jacquere A375,3,1.2902124548141707,0.0867971294864653,0.23500679986899417
GABBR1,Jacquere A375,3,-2.2097796751109025,0.02793122515114728,0.11879588424177072
DUXA,Jacquere A375,3,-0.6205186802604773,0.2498454008404439,0.3904046886660156
ACSM2A,Jacquere A375,3,-0.6700154684637444,0.23570104542049697,0.38220150274449866
ZNF131,Jacquere A375,3,-8.6317220710606,3.9208503556507545e-66,1.3935766113325521e-64
GABARAPL2,Jacquere A375,3,-0.5317703907651622,0.27666485424509596,0.4077904655617318
DUXB,Jacquere A375,3,-1.037457589764659,0.14861616192366034,0.3094687281509469
GABARAPL1,Jacquere A375,3,-1.1770021431184632,0.12362294130192777,0.28312522304215926
ZNF132,Jacquere A375,3,-0.19203052141882673,0.39776208452774087,0.46259872138087876
GABARAP,Jacquere A375,3,-1.2648978717136647,0.10993162613324801,0.2673205563742138
GAB4,Jacquere A375,3,-1.5182194412091765,0.07852798624370957,0.22258687417917092
DVL1,Jacquere A375,3,0.5466027878370923,0.30925343547420875,0.42516837160342336
GAB3,Jacquere A375,3,0.9010472525099337,0.1872061638874543,0.3447901737286601
ZNF133,Jacquere A375,3,-1.7312980196164443,0.059530550839702864,0.19132040452893284
GAB2,Jacquere A375,3,-1.064195620611341,0.1435028814085206,0.3039691056376412
ACSM1,Jacquere A375,3,1.1033866165602397,0.1292611365468451,0.28919888693920354
GAB1,Jacquere A375,3,-2.0679614830308495,0.036030808862681576,0.1413210726655836
ZNF134,Jacquere A375,3,1.3177313354867732,0.0814856765381316,0.22741477661886475
FZD6,Jacquere A375,3,-1.0037871304512997,0.15528304607598648,0.3151856662221501
ZNF141,Jacquere A375,3,0.6173895855019177,0.28360741745596046,0.41142677308284076
FZD5,Jacquere A375,3,-1.4684185888023125,0.08382299494595187,0.23039947147841855
FXYD5,Jacquere A375,3,0.10465907865542669,0.4804762099944093,0.4934526257137298
DYNC1LI1,Jacquere A375,3,0.40346062449873493,0.36244300335403923,0.4490644685372743
FXYD4,Jacquere A375,3,0.10039437028354753,0.482229172548589,0.4938552278060757
ZNF157,Jacquere A375,3,0.778377759719633,0.22729037869193797,0.37684595604502513
FXYD3,Jacquere A375,4,0.17895506259678218,0.4501926350008222,0.48290377264075934
ACSL1,Jacquere A375,3,-0.3544172031065073,0.33622922057999216,0.4381693496279054
FXYD2,Jacquere A375,3,0.9334332818925424,0.17718028423263008,0.33696806299384546
DYNC1LI2,Jacquere A375,3,-0.600476305804067,0.25573659365087664,0.3939605431263518
ZNF16,Jacquere A375,3,-0.8774542179268401,0.182637051345858,0.3410149210037356
FXYD1,Jacquere A375,3,0.113081859977033,0.4770181827833504,0.4924036203775011
FXR2,Jacquere A375,3,1.1345159546623809,0.12141696272151983,0.28028138946779035
ZNF160,Jacquere A375,3,-1.4620227026388435,0.08453189146128687,0.23141300540795331
FXR1,Jacquere A375,3,-0.19742244343917492,0.39562627187475263,0.4617596345349125
DYNC2H1,Jacquere A375,3,-1.0729113750405854,0.1418701916303576,0.3024559023615551
FXN,Jacquere A375,3,-5.27207604395435,4.3547228551082296e-07,4.664455540764337e-06
ZNF165,Jacquere A375,3,0.8175697118717321,0.21415673908419688,0.3681892599763064
FUZ,Jacquere A375,3,1.4040693358864789,0.06638839319796568,0.20341366309572328
FUT9,Jacquere A375,3,1.2127081325941012,0.1030619736143939,0.25788585119384716
DYNC2I1,Jacquere A375,3,-0.43429609179843137,0.3083840873949994,0.4246886001060807
ACSF3,Jacquere A375,3,0.33479259245770027,0.38866270370274075,0.45909441390028466
FUT8,Jacquere A375,3,0.1441189429139229,0.46432719114901977,0.4879769658662816
FXYD6,Jacquere A375,4,-0.8040142146646103,0.20026983321768188,0.3561195492695386
ZNF155,Jacquere A375,3,-3.343795951044509,0.0037595042611165124,0.025244956057443098
FXYD6-FXYD2,Jacquere A375,7,0.003297906476672569,0.47760686681360753,0.49254432845627244
DYNC1I2,Jacquere A375,3,-8.43974229359111,1.123306093027051e-60,3.557527162379253e-59
DYM,Jacquere A375,3,1.095271056459064,0.13135562207535484,0.2911094462094161
FZD4,Jacquere A375,3,1.3197574015905393,0.08110420795377207,0.22679891784015413
ZNF142,Jacquere A375,3,0.07076615370201558,0.4944413932578573,0.4981743553437072
FZD3,Jacquere A375,3,-0.6187113105774784,0.25037275393724656,0.39054312751501846
FZD2,Jacquere A375,3,-1.7716496377894135,0.05640921300100473,0.18553163968838235
DYNAP,Jacquere A375,3,0.19718365783412167,0.4428479606664257,0.48008976890723026
ACSL4,Jacquere A375,3,-1.1272119605685513,0.1320674845998393,0.29175845452618326
ZNF143,Jacquere A375,3,-5.467877087528692,1.975952308480833e-08,2.22782848212831e-07
FZD10,Jacquere A375,3,-2.6144781842962193,0.012540185665484866,0.06566760813683828
FZD1,Jacquere A375,3,0.4928286120420313,0.32902333476790474,0.43487902656967503
FUT7,Jacquere A375,3,-1.0012666150782932,0.1557924747943464,0.3154945508087964
DYNC1H1,Jacquere A375,3,-9.600955036554476,1.465402852548539e-97,1.4949222657801661e-95
ZNF146,Jacquere A375,3,-1.2129681102615457,0.11783623118455376,0.27644041497160243
FYN,Jacquere A375,3,0.46024814756307686,0.34112214130297347,0.440305215216302
FYCO1,Jacquere A375,3,0.3936745464698174,0.366149025083139,0.45015919546166616
DYNC1I1,Jacquere A375,3,-0.6479138997336039,0.24194607912381125,0.38624920694168524
ZNF148,Jacquere A375,3,-4.267423024945698,0.0008562950104005917,0.007282454439154371
FYB2,Jacquere A375,3,-1.902331418630554,0.046917241941780666,0.1675420475735558
ACSL3,Jacquere A375,3,-8.90976023154357,1.7379773333281955e-74,7.698985602482459e-73
FYB1,Jacquere A375,3,0.20826196436890032,0.4384025633284592,0.47871543495315855
ZNF154,Jacquere A375,3,-0.8187374973723945,0.1966326593157521,0.3532928583288064
FXYD7,Jacquere A375,3,-0.59565195269707,0.25716889583053265,0.39469459286059744
FYTTD1,Jacquere A375,3,1.2329792904475751,0.09862181965385249,0.2514521517637313
DZANK1,Jacquere A375,3,-0.685535935337921,0.23138348847268486,0.37977282763010245
GATA3,Jacquere A375,3,1.903177344332215,0.018763580977795857,0.088891365208272
DUOXA1,Jacquere A375,3,-0.31028356840414373,0.35232993454747,0.44516427778746975
GID4,Jacquere A375,2,-3.354005501686961,0.0037135554500182058,0.02499141550711586
DRG1,Jacquere A375,3,0.06415276163209956,0.4971743321334465,0.49927708841256674
GHSR,Jacquere A375,3,-0.4286596841506192,0.310293618606923,0.42573144720708617
ZER1,Jacquere A375,3,-2.9198795330522977,0.006983263710056054,0.041194849225376536
GHRL,Jacquere A375,3,0.7730944528564262,0.22908143146945528,0.3780446789502593
GHRHR,Jacquere A375,3,0.2703813976149845,0.4137436952199953,0.46898117204760476
DRG2,Jacquere A375,3,-1.071069783551392,0.14221378515162056,0.3027321736689643
GHRH,Jacquere A375,3,-2.2678665897933055,0.025009287909766205,0.10990281914788036
ZFAND1,Jacquere A375,4,-0.4423510271299394,0.3056697043670906,0.42328561358515276
GHR,Jacquere A375,3,-1.0043571912857971,0.15516803075174146,0.3150386132628977
ACTR5,Jacquere A375,3,-3.0271204261948497,0.005803324142037402,0.03544638312316973
GHITM,Jacquere A375,3,-1.8606728881649777,0.04985393565564674,0.17307148407207612
DRGX,Jacquere A375,3,1.932142704555673,0.017445866044177055,0.08428593615468874
ZFAND2A,Jacquere A375,3,0.6791863415791917,0.26161074632759973,0.3976161038840584
GHDC,Jacquere A375,3,1.424261211587576,0.06319686148884081,0.1984272740888517
GH2,Jacquere A375,3,-0.031564998016182746,0.46314922245461165,0.4874422378451357
ZFAND2B,Jacquere A375,3,1.3210550685942335,0.08086057251062252,0.22636000951548388
GH1,Jacquere A375,4,-0.09066214536000955,0.43875629497277147,0.47871543495315855
DRICH1,Jacquere A375,3,-2.4786982092323924,0.016463796954794614,0.08053142175744281
GGTLC5P,Jacquere A375,2,-0.33309914176181477,0.3439439741332783,0.4418048410381244
